,i,j,Lon,Lat,SL,UC,Code,Error
27349237,3638,2868,121.25,-5.58333333333333,32.055750640299,29.5340922131073,13,212
27349238,3639,2868,121.283333333333,-5.58333333333333,32.4889317174458,30.5379060651257,13,212
27349239,3640,2868,121.316666666667,-5.58333333333333,33.3445495614767,31.6713976229029,13,212
27349240,3641,2868,121.35,-5.58333333333333,34.6257926542915,33.0357016989973,13,212
27349241,3642,2868,121.383333333333,-5.58333333333333,36.0726790725744,34.5346553878913,13,212
27349242,3643,2868,121.416666666667,-5.58333333333333,37.5466054236444,36.1589489520512,13,212
27349243,3644,2868,121.45,-5.58333333333333,39.1806815860214,38.019685757383,13,212
27349244,3645,2868,121.483333333333,-5.58333333333333,41.4287519531333,40.2880810965612,13,212
27349245,3646,2868,121.516666666667,-5.58333333333333,44.6699588991872,43.1728958741941,13,212
27349246,3647,2868,121.55,-5.58333333333333,49.0977521913302,46.9982418390009,13,212
27349247,3648,2868,121.583333333333,-5.58333333333333,54.9740048722535,52.0033717028813,13,212
27349248,3649,2868,121.616666666667,-5.58333333333333,62.2838550056201,57.9231759163759,13,212
27349249,3650,2868,121.65,-5.58333333333333,70.6562132129571,64.3111669482543,13,212
27360002,3603,2867,120.083333333333,-5.55,-13.8144730033647,-15.6426265357892,13,212
27360003,3604,2867,120.116666666667,-5.55,-14.4935823687432,-16.2986323777609,13,212
27360004,3605,2867,120.15,-5.55,-17.3639021742,-18.0419160095961,13,212
27360005,3606,2867,120.183333333333,-5.55,-21.3279575583145,-20.6540184938141,13,212
27360006,3607,2867,120.216666666667,-5.55,-25.4948315849813,-23.83167931029,13,212
27360007,3608,2867,120.25,-5.55,-30.0395488779878,-27.4184735797394,13,212
27360008,3609,2867,120.283333333333,-5.55,-35.2136626129892,-31.2936530700758,13,212
27360009,3610,2867,120.316666666667,-5.55,-40.4259967930374,-35.2058226434851,13,212
27360010,3611,2867,120.35,-5.55,-45.2131576365581,-38.8441861708311,13,212
27360011,3612,2867,120.383333333333,-5.55,-49.5526427278118,-41.8266196243757,13,212
27360012,3613,2867,120.416666666667,-5.55,-52.9232182495483,-43.7033406556514,13,212
27360013,3614,2867,120.45,-5.55,-54.7126101503756,-44.3576957770648,13,212
27360014,3615,2867,120.483333333333,-5.55,-54.8583791690021,-44.0456415902584,13,212
27360015,3616,2867,120.516666666667,-5.55,-53.9018688102071,-42.899290446155,13,212
27360016,3617,2867,120.55,-5.55,-52.1862803279632,-40.790591869295,13,212
27360017,3618,2867,120.583333333333,-5.55,-49.5750901785414,-37.5200008521694,13,212
27360018,3619,2867,120.616666666667,-5.55,-45.0455192470954,-32.8439245177441,13,212
27360019,3620,2867,120.65,-5.55,-37.5841700791166,-26.7251842023596,13,212
27360020,3621,2867,120.683333333333,-5.55,-27.9163000524784,-19.6403189917202,13,212
27360021,3622,2867,120.716666666667,-5.55,-17.7989491392771,-12.313645160043,13,212
27360022,3623,2867,120.75,-5.55,-8.31134755936286,-5.31969287151914,13,212
27360023,3624,2867,120.783333333333,-5.55,0.1037030258234,0.906564272377699,13,212
27360024,3625,2867,120.816666666667,-5.55,7.1205998028503,6.3014581414851,13,212
27360025,3626,2867,120.85,-5.55,13.1545726301458,11.4471933986253,13,212
27360026,3627,2867,120.883333333333,-5.55,18.2114668780527,16.266903135939,13,212
27360027,3628,2867,120.916666666667,-5.55,21.0586214006564,19.2851619503919,13,212
27360028,3629,2867,120.95,-5.55,21.5101918561147,19.885322510426,13,212
27360029,3630,2867,120.983333333333,-5.55,21.4158786113591,19.7278199978901,13,212
27360030,3631,2867,121.016666666667,-5.55,22.2505664066319,20.3258025642338,13,212
27360031,3632,2867,121.05,-5.55,23.5370107421725,21.3547804756103,13,212
27360032,3633,2867,121.083333333333,-5.55,24.5909306219689,22.2398093485246,13,212
27360033,3634,2867,121.116666666667,-5.55,25.6249560577811,23.100655575567,13,212
27360034,3635,2867,121.15,-5.55,26.75248037583,24.1111758136972,13,212
27360035,3636,2867,121.183333333333,-5.55,28.07974728955,25.2975195060215,13,212
27360036,3637,2867,121.216666666667,-5.55,29.6621059938805,26.6188569256103,13,212
27360037,3638,2867,121.25,-5.55,30.774998270022,27.9788384594536,13,212
27360038,3639,2867,121.283333333333,-5.55,31.5465718269481,29.4113325271265,13,212
27360039,3640,2867,121.316666666667,-5.55,32.9648342140212,31.0528235251978,13,212
27360040,3641,2867,121.35,-5.55,34.9502353407295,32.9325495252059,13,212
27360041,3642,2867,121.383333333333,-5.55,36.9368252608022,34.8921900116663,13,212
27360042,3643,2867,121.416666666667,-5.55,38.717599019424,36.8156863388966,13,212
27360043,3644,2867,121.45,-5.55,40.4942799678048,38.8280106540719,13,212
27360044,3645,2867,121.483333333333,-5.55,42.969565491623,41.2901484911855,13,212
27360045,3646,2867,121.516666666667,-5.55,46.6223651927396,44.4806776113347,13,212
27360046,3647,2867,121.55,-5.55,51.352062734053,48.4869841543447,13,212
27360047,3648,2867,121.583333333333,-5.55,57.218823100725,53.4424900680009,13,212
27360048,3649,2867,121.616666666667,-5.55,64.3592023485507,59.2863960352437,13,212
27360049,3650,2867,121.65,-5.55,72.6566446826383,65.7647695691453,13,212
27370802,3603,2866,120.083333333333,-5.51666666666667,-13.0406977660942,-14.3995429526864,13,212
27370803,3604,2866,120.116666666667,-5.51666666666667,-13.5935282440956,-14.9050452524451,13,212
27370804,3605,2866,120.15,-5.51666666666667,-15.6553262003373,-16.2472706403142,13,212
27370805,3606,2866,120.183333333333,-5.51666666666667,-18.6978097955127,-18.2739083938111,13,212
27370806,3607,2866,120.216666666667,-5.51666666666667,-21.9989631920414,-20.7785747280094,13,212
27370807,3608,2866,120.25,-5.51666666666667,-25.379018848243,-23.6606034750423,13,212
27370808,3609,2866,120.283333333333,-5.51666666666667,-29.5957913926927,-26.8794188252826,13,212
27370809,3610,2866,120.316666666667,-5.51666666666667,-34.2838404848843,-30.2147280208158,13,212
27370810,3611,2866,120.35,-5.51666666666667,-38.6544378985555,-33.3417358558142,13,212
27370811,3612,2866,120.383333333333,-5.51666666666667,-42.4582621095375,-35.8993693180913,13,212
27370812,3613,2866,120.416666666667,-5.51666666666667,-45.126357028723,-37.463519536878,13,212
27370813,3614,2866,120.45,-5.51666666666667,-46.5881899144624,-37.9448774270631,13,212
27370814,3615,2866,120.483333333333,-5.51666666666667,-46.8523779360127,-37.5779426275077,13,212
27370815,3616,2866,120.516666666667,-5.51666666666667,-45.8139230445092,-36.3631325202262,13,212
27370816,3617,2866,120.55,-5.51666666666667,-43.5514004366895,-34.0577047141411,13,212
27370817,3618,2866,120.583333333333,-5.51666666666667,-40.0385967741357,-30.4713572590011,13,212
27370818,3619,2866,120.616666666667,-5.51666666666667,-34.5875909541434,-25.4458704902586,13,212
27370819,3620,2866,120.65,-5.51666666666667,-26.7153027742168,-19.0058614860735,13,212
27370820,3621,2866,120.683333333333,-5.51666666666667,-16.9855388318049,-11.6024778418275,13,212
27370821,3622,2866,120.716666666667,-5.51666666666667,-6.6467660076672,-3.99291322066735,13,212
27370822,3623,2866,120.75,-5.51666666666667,2.9036793131695,3.0591483258357,13,212
27370823,3624,2866,120.783333333333,-5.51666666666667,10.7249187425627,9.0014198446899,13,212
27370824,3625,2866,120.816666666667,-5.51666666666667,16.5966508015186,13.8208396430641,13,212
27370825,3626,2866,120.85,-5.51666666666667,21.2069272423662,18.105081198825,13,212
27370826,3627,2866,120.883333333333,-5.51666666666667,25.0332079091615,22.0916141921866,13,212
27370827,3628,2866,120.916666666667,-5.51666666666667,27.6312434663591,25.10466193941,13,212
27370828,3629,2866,120.95,-5.51666666666667,28.6421173967652,26.4165026719653,13,212
27370829,3630,2866,120.983333333333,-5.51666666666667,28.3464064924909,26.2380604341972,13,212
27370830,3631,2866,121.016666666667,-5.51666666666667,27.604141031225,25.4398646566372,13,212
27370831,3632,2866,121.05,-5.51666666666667,26.9284664725442,24.6742957012011,13,212
27370832,3633,2866,121.083333333333,-5.51666666666667,26.3196249923212,24.1184280566395,13,212
27370833,3634,2866,121.116666666667,-5.51666666666667,25.8983637116913,23.7097781695733,13,212
27370834,3635,2866,121.15,-5.51666666666667,25.8276331934461,23.5499017255565,13,212
27370835,3636,2866,121.183333333333,-5.51666666666667,26.3864195705155,23.9345596614895,13,212
27370836,3637,2866,121.216666666667,-5.51666666666667,27.7608371578974,24.9716819580824,13,212
27370837,3638,2866,121.25,-5.51666666666667,29.2842606515797,26.5451240925598,13,212
27370838,3639,2866,121.283333333333,-5.51666666666667,30.7952577007864,28.5593541360465,13,212
27370839,3640,2866,121.316666666667,-5.51666666666667,33.0805518207317,30.9036372071387,13,212
27370840,3641,2866,121.35,-5.51666666666667,35.9133475015485,33.3692925238381,13,212
27370841,3642,2866,121.383333333333,-5.51666666666667,38.4794438127536,35.7135962217861,13,212
27370842,3643,2866,121.416666666667,-5.51666666666667,40.4944697454404,37.8103821519299,13,212
27370843,3644,2866,121.45,-5.51666666666667,42.3645895800883,39.9005767780802,13,212
27370844,3645,2866,121.483333333333,-5.51666666666667,44.9669240231486,42.4918074893198,13,212
27370845,3646,2866,121.516666666667,-5.51666666666667,48.7423250384866,45.8580302991392,13,212
27370846,3647,2866,121.55,-5.51666666666667,53.390528442753,49.8797603172345,13,212
27370847,3648,2866,121.583333333333,-5.51666666666667,58.8448579892098,54.5398951155858,13,212
27370848,3649,2866,121.616666666667,-5.51666666666667,65.3536902206993,59.9086428600966,13,212
27370849,3650,2866,121.65,-5.51666666666667,72.9515944051264,65.9276359800957,13,212
27381602,3603,2865,120.083333333333,-5.48333333333333,-12.467083090159,-12.9395243532592,888,-888
27381603,3604,2865,120.116666666667,-5.48333333333333,-13.3260847737652,-13.4100004683379,13,212
27381604,3605,2865,120.15,-5.48333333333333,-14.24363608315,-14.3882291292232,13,212
27381605,3606,2865,120.183333333333,-5.48333333333333,-16.0422279862428,-15.8690091780144,13,212
27381606,3607,2865,120.216666666667,-5.48333333333333,-18.6487391576206,-17.7944833949334,13,212
27381607,3608,2865,120.25,-5.48333333333333,-21.4052285634186,-20.0906269781329,13,212
27381608,3609,2865,120.283333333333,-5.48333333333333,-25.1598545579396,-22.7384222520051,13,212
27381609,3610,2865,120.316666666667,-5.48333333333333,-29.3567330729856,-25.5281054597009,13,212
27381610,3611,2865,120.35,-5.48333333333333,-33.0187829375507,-28.1275912545241,13,212
27381611,3612,2865,120.383333333333,-5.48333333333333,-36.2825414146887,-30.2118406055889,13,212
27381612,3613,2865,120.416666666667,-5.48333333333333,-38.1912110782852,-31.3636020907485,13,212
27381613,3614,2865,120.45,-5.48333333333333,-38.672338736986,-31.508463274429,13,212
27381614,3615,2865,120.483333333333,-5.48333333333333,-38.6815252680097,-30.9136520896573,13,212
27381615,3616,2865,120.516666666667,-5.48333333333333,-37.6075393431464,-29.4901407434335,13,212
27381616,3617,2865,120.55,-5.48333333333333,-34.4998902936008,-26.86659539893,13,212
27381617,3618,2865,120.583333333333,-5.48333333333333,-29.6772937391768,-22.7999910406628,13,212
27381618,3619,2865,120.616666666667,-5.48333333333333,-22.861240771954,-17.1723161962987,13,212
27381619,3620,2865,120.65,-5.48333333333333,-13.9698033107874,-10.1830991213671,13,212
27381620,3621,2865,120.683333333333,-5.48333333333333,-3.788113376877,-2.3830706422746,13,212
27381621,3622,2865,120.716666666667,-5.48333333333333,6.8313794399742,5.554374620823,13,212
27381622,3623,2865,120.75,-5.48333333333333,16.4353619230308,12.8091275078816,13,212
27381623,3624,2865,120.783333333333,-5.48333333333333,23.3022734797769,18.3395385015562,13,212
27381624,3625,2865,120.816666666667,-5.48333333333333,26.9652679466388,21.7621164584359,13,212
27381625,3626,2865,120.85,-5.48333333333333,28.8280988919389,24.0670929770079,13,212
27381626,3627,2865,120.883333333333,-5.48333333333333,30.5494308694862,26.4736627181385,13,212
27381627,3628,2865,120.916666666667,-5.48333333333333,32.6409167697964,29.2496828457225,13,212
27381628,3629,2865,120.95,-5.48333333333333,34.4514232912025,31.6024686111307,13,212
